Timestamp,Metric Value
1038,1504
1038,80
1038,52
1038,80
1038,80
1038,80
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
1038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
2038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
3038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
4038,1504
5038,1504
5038,52
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
5038,1504
