Timestamp,Metric Value
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
250047,1504
300047,1504
300047,52
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
300047,1504
