Timestamp,Metric Value
50044,1504
50044,40
50044,80
50044,52
50044,80
50044,40
50044,80
50044,80
50044,40
50044,40
50044,40
50044,52
50044,40
50044,52
50044,40
50044,40
50044,40
50044,40
50044,40
50044,40
50044,52
50044,40
50044,40
50044,40
50044,40
50044,40
50044,40
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
50044,1504
