Timestamp,Metric Value
50046,1504
50046,80
50046,52
50046,80
50046,80
50046,80
50046,52
50046,52
50046,52
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
50046,1504
100046,1504
100046,52
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
100046,1504
150046,1504
150046,52
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
150046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
200046,1504
250046,1504
250046,52
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
250046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
300046,1504
